UserID,Age,Gender,SweetLike,MentholLike,PodsPerWeek,SubscribeIntent,FlavourFamilies,PurchaseChannel,SignupChannel,DeviceUsed,AvgSessionTimeMin,ReferralCount,ReorderRate,FeedbackSubmitted,SubscriptionTenure,FlavourExplorationRate,LastTopRatedFlavour,PrimaryFlavourNote,NicotineToleranceLevel,AvgPodsPerOrder,SleepHours,StressLevelScale,LastMood,IsWeekend,FlavorBuzzScore,LastMentionSpike,IsLimitedEdition,SocialMentions_30D,FlavourFamilyTrend,NicotineGoal,CountryRegCode,OverLimitWarning
1056,51,Male,3,2,13,1,Fruity,Retail,TikTok,Android,20.4,0,0.41,False,1,0.67,Rose Milk,Nutty,50.0,2,5.2,6.9,Happy,False,0.4,False,True,57,Declining,Maintain,AE,True
1057,52,Female,1,2,5,0,"Dessert,Beverage",Retail,Website,Android,16.1,1,0.56,True,22,0.24,Custard Kunafa,Spicy,21.8,2,5.3,5.3,Happy,False,0.36,False,False,48,Stable,Maintain,US,False
1058,39,Male,4,4,10,0,"Dessert,Spice",Lounge,TikTok,Android,34.6,1,0.7,False,19,0.75,Rose Milk,Fruity,42.2,4,6.1,7.6,Energetic,False,0.31,False,False,48,Rising,Reduce,SG,False
1059,41,Female,4,1,14,0,"Spice,Beverage",Retail,TikTok,iOS,33.8,1,0.45,False,19,0.75,Spicy Guava,Nutty,50.0,3,6.5,5.7,Happy,False,0.21,False,False,53,Rising,Maintain,US,False
1060,34,Male,3,1,9,0,"Menthol,Dessert,Tobacco",Retail,Website,Android,39.7,0,0.68,False,6,0.7,Strawberry Cream,Fruity,28.1,5,6.6,7.3,Energetic,False,0.16,False,False,61,Declining,Reduce,PH,False
1061,27,Male,4,3,11,0,"Tobacco,Dessert",Retail,Referral,Android,19.0,0,0.38,True,13,0.22,Choco Hazelnut,Nutty,50.0,3,6.3,5.1,Happy,True,0.12,False,False,43,Declining,Quit,IN,True
1062,47,Male,3,4,12,1,Fruity,Lounge,Referral,Android,22.7,2,0.77,False,19,0.47,Pineapple Freeze,Nutty,50.0,1,9.0,8.3,Energetic,False,0.34,False,False,51,Stable,Maintain,US,False
1063,40,Male,2,1,10,1,Spice,Retail,Website,Desktop,8.6,1,0.5,False,13,0.2,Choco Hazelnut,Spicy,35.4,5,4.9,5.8,Energetic,False,0.18,False,False,40,Rising,Maintain,US,False
1064,49,Female,5,4,3,1,"Menthol,Tobacco",Retail,TikTok,Android,21.1,1,0.45,True,22,0.83,Choco Hazelnut,Fruity,10.1,1,7.3,6.6,Energetic,False,0.14,False,False,46,Declining,Maintain,IN,False
1065,34,Male,2,5,8,0,Tobacco,Lounge,TikTok,Android,35.0,1,0.38,False,21,0.69,Peach Punch,Menthol,27.4,1,5.9,4.7,Energetic,True,0.49,False,False,55,Rising,Quit,AE,False
1066,34,Female,3,2,3,0,"Beverage,Dessert",Lounge,Website,Android,20.3,1,0.51,True,4,0.56,Custard Kunafa,Nutty,14.9,1,6.5,6.5,Happy,False,0.31,False,False,54,Rising,Maintain,PH,False
1067,31,Male,3,2,6,0,Beverage,Online,Instagram,Android,31.4,2,0.31,False,24,0.41,Custard Kunafa,Nutty,29.9,6,7.6,4.8,Energetic,True,0.13,False,False,62,Declining,Maintain,US,False
1068,26,Male,2,2,4,1,Tobacco,Online,Instagram,Android,23.1,1,0.52,False,2,0.27,Lychee Ice,Sweet,22.2,5,4.4,6.4,LowEnergy,False,0.33,True,True,49,Declining,Reduce,US,False
1069,19,Female,1,4,8,0,Menthol,Online,TikTok,iOS,28.2,2,0.76,False,15,0.2,Spicy Guava,Fruity,42.0,5,5.4,5.1,Happy,False,0.36,False,True,46,Stable,Maintain,AE,True
1070,42,Male,1,4,11,1,"Dessert,Spice",Online,Instagram,Android,13.5,2,0.57,False,12,0.97,Vanilla Swirl,Menthol,47.8,6,6.3,6.3,Energetic,False,0.51,False,False,46,Rising,Maintain,PH,False
1071,26,Male,1,3,6,1,Fruity,Online,Instagram,iOS,25.9,1,0.42,True,7,0.28,Berry Blast,Spicy,29.0,4,8.3,7.2,Happy,False,0.09,True,True,40,Stable,Quit,IN,False
1072,39,Female,3,2,8,0,"Tobacco,Spice",Online,Instagram,iOS,5.0,3,0.63,False,20,0.15,Choco Hazelnut,Menthol,40.5,6,8.3,4.4,Happy,False,0.35,False,False,55,Stable,Maintain,IN,True
1073,21,Female,4,3,1,0,"Beverage,Tobacco",Online,Instagram,Android,23.1,1,0.62,False,18,0.97,Blueberry Muffin,Spicy,10.0,2,8.0,6.4,Happy,False,0.47,False,True,38,Stable,Maintain,SG,False
1074,43,Male,3,2,6,1,"Fruity,Dessert",Online,Instagram,Android,8.7,0,0.89,True,23,0.59,Rose Milk,Menthol,26.6,3,4.0,7.1,Happy,True,0.15,False,True,44,Stable,Maintain,PH,False
1075,46,Female,4,3,1,1,"Tobacco,Beverage",Retail,Referral,Desktop,37.1,1,0.72,False,13,0.82,Blueberry Muffin,Menthol,10.0,3,5.2,7.1,Energetic,False,0.05,False,True,47,Declining,Quit,PH,False
1076,51,Other,2,3,1,0,Fruity,Online,TikTok,Android,32.8,0,0.65,False,17,0.14,Mint Chill,Fruity,10.0,1,5.3,9.4,Happy,False,0.24,False,False,48,Rising,Maintain,US,False
1077,40,Female,5,5,8,0,"Dessert,Tobacco",Retail,TikTok,Android,29.7,1,0.74,True,4,0.61,Berry Blast,Sweet,39.5,5,6.4,5.4,LowEnergy,False,0.05,False,False,54,Rising,Maintain,SG,False
1078,54,Male,4,3,7,1,Dessert,Retail,Website,Android,40.2,1,0.58,True,14,0.46,Spicy Guava,Menthol,33.9,5,4.3,6.5,Happy,False,0.28,False,True,50,Rising,Maintain,IN,False
1079,28,Female,1,4,3,0,"Menthol,Dessert",Retail,Instagram,Android,15.5,0,0.59,True,20,0.79,Vanilla Swirl,Nutty,15.5,1,7.8,9.1,Happy,False,0.24,False,False,60,Stable,Quit,PH,False
1080,23,Male,3,3,6,0,Tobacco,Lounge,Referral,iOS,42.5,0,0.85,False,13,0.13,Lychee Ice,Nutty,29.6,2,4.1,4.4,LowEnergy,False,0.05,False,False,71,Stable,Maintain,PH,False
1081,35,Other,2,2,9,0,"Tobacco,Menthol",Online,Website,iOS,34.3,1,0.35,False,3,0.46,Rose Milk,Nutty,41.0,3,7.7,3.1,Energetic,True,0.18,False,False,47,Stable,Maintain,AE,True
1082,38,Male,1,3,7,1,"Fruity,Spice,Beverage",Online,Instagram,iOS,22.6,1,0.75,False,18,0.82,Mango Tango,Sweet,35.3,6,7.5,7.3,LowEnergy,False,0.48,True,True,54,Rising,Reduce,IN,True
1083,53,Male,2,1,12,0,"Tobacco,Fruity",Online,TikTok,Android,36.4,1,0.58,False,14,0.57,Vanilla Swirl,Menthol,50.0,4,5.2,8.1,Anxious,True,0.3,False,False,49,Declining,Maintain,AE,True
1084,51,Female,5,2,3,0,"Tobacco,Menthol",Online,Referral,iOS,13.9,1,0.56,False,15,0.6,Choco Hazelnut,Spicy,11.2,2,8.0,3.3,LowEnergy,False,0.34,True,False,50,Rising,Reduce,SG,False
1085,34,Male,3,1,14,0,"Beverage,Dessert",Retail,Referral,iOS,16.8,1,0.52,False,3,0.19,Choco Hazelnut,Spicy,42.1,5,6.1,6.0,Energetic,False,0.35,False,False,53,Rising,Reduce,PH,False
1086,54,Other,3,2,14,1,Spice,Online,TikTok,iOS,18.9,2,0.62,True,1,0.22,Mango Tango,Fruity,50.0,1,5.8,5.0,LowEnergy,False,0.51,False,False,48,Stable,Maintain,SG,False
1087,42,Other,5,4,13,1,"Spice,Beverage,Menthol",Online,Website,Desktop,19.7,2,0.59,False,24,0.71,Spicy Guava,Sweet,50.0,3,6.0,7.0,Happy,False,0.4,False,False,38,Rising,Reduce,AE,True
1088,29,Female,3,4,6,1,Tobacco,Online,Instagram,iOS,14.4,1,0.54,False,17,0.71,Tobacco Twist,Menthol,35.5,1,6.1,6.4,Energetic,False,0.09,False,False,39,Stable,Maintain,IN,True
1089,40,Male,4,4,11,1,"Menthol,Beverage,Dessert",Online,Referral,Android,37.2,2,0.49,False,3,0.98,Vanilla Swirl,Nutty,44.9,5,6.2,8.5,Anxious,False,0.4,False,True,52,Stable,Maintain,PH,False
1090,39,Female,2,1,4,1,"Dessert,Tobacco",Retail,Instagram,iOS,22.4,3,0.31,False,14,0.74,Mango Tango,Sweet,16.7,1,6.2,4.5,Energetic,False,0.55,True,False,51,Rising,Reduce,IN,False
1091,38,Male,1,5,14,0,"Beverage,Fruity",Retail,Referral,Android,28.5,2,0.49,False,3,0.54,Spicy Guava,Sweet,50.0,6,5.4,7.1,Happy,False,0.2,False,True,52,Rising,Maintain,SG,False
1092,44,Male,5,2,13,0,"Menthol,Dessert",Online,Website,iOS,19.3,2,0.52,False,13,0.87,Spicy Guava,Menthol,41.8,3,5.7,7.4,Anxious,True,0.24,False,False,49,Stable,Maintain,US,False
1093,48,Female,4,4,3,1,"Beverage,Menthol",Online,Website,iOS,6.8,2,0.62,True,15,0.19,Peach Punch,Fruity,16.0,1,5.8,6.6,Energetic,True,0.27,False,False,50,Rising,Maintain,IN,False
1094,23,Male,1,2,9,0,"Fruity,Tobacco",Online,TikTok,Android,27.7,1,0.89,False,18,0.5,Lychee Ice,Fruity,33.7,3,8.5,3.5,Energetic,False,0.4,False,False,41,Rising,Quit,IN,False
1095,44,Male,1,1,10,0,Dessert,Online,Instagram,iOS,5.9,1,0.51,True,14,0.36,Custard Kunafa,Fruity,48.3,1,5.8,7.1,Happy,False,0.28,False,True,37,Stable,Quit,IN,True
1096,51,Other,5,5,2,1,"Tobacco,Dessert",Retail,Instagram,iOS,24.3,0,0.45,False,21,0.19,Vanilla Swirl,Nutty,10.1,1,5.7,5.4,LowEnergy,False,0.28,True,True,53,Rising,Maintain,PH,False
1097,29,Male,4,1,1,0,"Spice,Dessert",Online,Instagram,iOS,11.3,2,0.49,True,3,0.79,Rose Milk,Nutty,10.0,3,8.3,3.9,LowEnergy,False,0.35,False,False,52,Stable,Maintain,SG,False
1098,24,Male,1,2,14,0,"Spice,Beverage,Tobacco",Retail,Instagram,iOS,44.9,0,0.62,True,19,0.56,Tobacco Twist,Menthol,50.0,6,6.1,7.1,Anxious,True,0.13,False,False,42,Stable,Quit,SG,False
1099,27,Female,1,5,2,1,"Spice,Beverage",Retail,Website,iOS,34.1,0,0.69,False,8,0.6,Citrus Pop,Fruity,10.0,1,5.4,7.7,Happy,False,0.04,True,False,53,Declining,Reduce,PH,False
1100,34,Male,4,5,7,1,Beverage,Online,TikTok,iOS,26.1,1,0.71,False,4,0.47,Mint Chill,Menthol,27.0,6,5.2,5.6,Happy,False,0.13,False,True,48,Declining,Maintain,IN,False
1101,43,Female,3,1,10,0,Fruity,Online,Instagram,Desktop,37.6,0,0.72,True,4,0.51,Vanilla Swirl,Fruity,50.0,2,4.8,7.8,LowEnergy,False,0.38,False,False,56,Rising,Reduce,IN,True
1102,38,Other,1,4,1,1,"Beverage,Spice",Lounge,Referral,Android,16.5,1,0.75,False,19,0.2,Berry Blast,Sweet,10.0,4,7.1,7.8,LowEnergy,False,0.11,True,True,56,Rising,Maintain,US,False
1103,45,Female,2,2,6,1,Menthol,Retail,Referral,Android,30.4,0,0.56,False,11,0.71,Spicy Guava,Spicy,21.0,2,4.3,6.5,Anxious,False,0.2,False,False,44,Stable,Reduce,IN,False
1104,19,Female,4,3,14,1,Dessert,Online,Referral,iOS,27.0,0,0.91,True,1,0.49,Custard Kunafa,Spicy,43.1,4,8.1,7.4,LowEnergy,False,0.12,False,False,34,Stable,Quit,AE,True
1105,18,Male,1,3,7,0,"Beverage,Dessert,Fruity",Retail,Referral,Desktop,27.6,1,0.55,False,8,0.84,Mango Tango,Fruity,22.9,2,6.4,8.0,Anxious,True,0.28,True,False,42,Rising,Maintain,IN,False
1106,53,Male,5,1,9,0,"Spice,Fruity",Retail,Instagram,iOS,37.7,0,0.62,False,15,0.28,Choco Hazelnut,Menthol,34.7,4,6.0,7.3,Energetic,False,0.41,False,True,47,Stable,Reduce,US,False
1107,43,Female,2,2,14,1,"Spice,Beverage",Online,TikTok,iOS,32.3,2,0.79,False,1,0.28,Mango Tango,Nutty,50.0,1,6.2,3.1,Anxious,True,0.16,False,False,62,Stable,Reduce,AE,True
1108,46,Female,1,2,8,1,Tobacco,Retail,Website,Android,27.9,0,0.68,False,7,0.68,Mango Tango,Fruity,37.4,3,7.1,2.7,Anxious,True,0.12,False,False,45,Stable,Quit,US,False
1109,38,Male,2,1,6,1,"Tobacco,Dessert",Online,Website,iOS,8.5,0,0.26,False,21,0.86,Tobacco Twist,Fruity,24.7,3,5.9,8.1,Anxious,True,0.36,False,True,49,Stable,Maintain,US,False
1110,28,Male,2,2,3,0,Dessert,Online,Instagram,iOS,15.4,1,0.6,False,20,0.52,Blueberry Muffin,Nutty,17.0,5,6.3,5.5,Energetic,True,0.46,False,False,47,Rising,Quit,SG,False
1111,28,Male,3,4,8,0,"Spice,Menthol",Lounge,Referral,Android,23.8,0,0.73,True,20,0.75,Vanilla Swirl,Fruity,34.9,4,7.8,5.8,LowEnergy,False,0.27,False,True,43,Rising,Maintain,PH,False
1112,53,Male,2,1,7,1,Beverage,Retail,Instagram,Desktop,25.9,1,0.4,True,24,1.0,Strawberry Cream,Sweet,27.6,5,6.9,9.3,Anxious,True,0.31,False,False,50,Rising,Maintain,US,False
1113,52,Female,3,4,3,0,"Spice,Menthol,Dessert",Online,Instagram,Android,13.7,1,0.71,False,11,0.99,Mango Tango,Nutty,17.5,6,5.0,5.4,LowEnergy,True,0.04,False,False,63,Rising,Maintain,IN,False
1114,51,Male,4,2,9,1,"Tobacco,Spice",Online,TikTok,Android,49.1,0,0.66,False,14,0.77,Tobacco Twist,Sweet,49.9,6,5.7,6.3,Anxious,False,0.1,False,False,46,Declining,Quit,SG,False
1115,41,Female,3,1,12,0,"Fruity,Tobacco",Retail,TikTok,Desktop,40.2,1,0.78,False,22,0.77,Peach Punch,Spicy,50.0,5,4.4,6.5,LowEnergy,False,0.55,True,False,57,Rising,Maintain,AE,True
1116,39,Female,5,2,2,0,"Fruity,Menthol",Retail,TikTok,iOS,31.0,1,0.5,True,16,0.32,Citrus Pop,Nutty,10.0,4,7.2,6.2,Anxious,False,0.55,False,False,56,Rising,Quit,PH,False
1117,22,Male,1,1,3,1,"Tobacco,Dessert",Retail,Instagram,iOS,25.7,1,0.75,True,14,0.85,Rose Milk,Nutty,16.1,3,7.4,8.5,LowEnergy,False,0.33,False,False,37,Rising,Maintain,SG,False
1118,50,Female,4,2,2,1,Spice,Lounge,Referral,iOS,22.9,1,0.62,False,12,0.46,Peach Punch,Menthol,10.0,4,5.4,5.9,Happy,False,0.16,False,False,48,Stable,Quit,US,False
1119,53,Male,4,4,13,0,"Menthol,Dessert",Retail,Instagram,Android,15.5,1,0.86,False,17,0.97,Citrus Pop,Menthol,50.0,6,9.0,7.6,Energetic,False,0.2,False,False,46,Stable,Maintain,SG,False
1120,37,Female,5,4,1,0,Tobacco,Online,Instagram,Android,25.8,1,1.0,True,14,0.17,Vanilla Swirl,Nutty,10.0,1,9.0,6.6,Anxious,True,0.47,False,True,54,Stable,Maintain,IN,False
1121,36,Female,3,2,4,1,"Menthol,Spice,Dessert",Online,Referral,Desktop,27.6,0,0.83,False,10,0.49,Choco Hazelnut,Spicy,15.5,5,6.5,8.0,Energetic,False,0.43,False,False,45,Declining,Reduce,IN,False
1122,52,Female,1,1,5,0,"Menthol,Spice,Beverage",Online,Referral,Android,12.6,1,0.67,False,24,0.6,Peach Punch,Fruity,26.9,5,5.5,4.4,Anxious,True,0.25,False,False,58,Stable,Reduce,IN,False
1123,34,Female,3,3,13,1,Spice,Retail,Referral,Android,28.3,0,0.95,False,14,0.46,Citrus Pop,Menthol,50.0,6,6.8,3.1,Happy,True,0.12,False,False,47,Rising,Maintain,PH,False
1124,51,Male,2,4,6,1,"Dessert,Fruity,Menthol",Retail,Referral,iOS,23.4,2,0.69,False,18,0.29,Tobacco Twist,Spicy,18.7,4,5.5,6.5,Happy,False,0.37,False,True,52,Stable,Reduce,SG,False
1125,26,Male,3,4,5,0,Tobacco,Online,Website,Desktop,5.9,2,0.46,False,22,0.63,Tobacco Twist,Spicy,26.4,5,7.6,5.2,Energetic,False,0.07,True,False,49,Declining,Maintain,SG,False
1126,43,Female,4,3,1,1,Spice,Online,TikTok,Desktop,16.4,3,0.59,False,9,0.78,Mint Chill,Menthol,10.0,3,6.7,8.7,Anxious,False,0.7,False,False,51,Rising,Reduce,US,False
1127,19,Male,1,2,3,0,"Spice,Dessert,Fruity",Online,Instagram,Desktop,20.9,1,0.71,False,17,0.68,Blueberry Muffin,Fruity,14.7,5,6.8,6.4,LowEnergy,False,0.32,False,False,38,Rising,Maintain,AE,False
1128,26,Male,3,1,1,1,"Fruity,Beverage",Online,TikTok,iOS,43.9,0,0.72,False,6,0.31,Spicy Guava,Menthol,10.0,4,8.6,6.8,Anxious,False,0.38,False,False,51,Stable,Maintain,IN,False
1129,26,Male,1,2,11,0,"Menthol,Beverage",Online,TikTok,Android,30.6,0,0.43,False,8,0.76,Peach Punch,Spicy,50.0,6,5.8,6.0,LowEnergy,False,0.61,False,False,39,Rising,Quit,AE,True
1130,34,Female,1,5,5,1,Menthol,Online,Instagram,iOS,11.6,3,0.44,False,13,0.33,Berry Blast,Sweet,19.4,3,5.8,5.5,Energetic,True,0.13,False,False,53,Stable,Maintain,AE,False
1131,18,Male,2,4,5,0,Menthol,Online,Website,iOS,29.9,0,0.55,False,18,0.26,Berry Blast,Menthol,18.4,3,7.5,6.6,Energetic,False,0.08,True,True,51,Declining,Reduce,IN,False
1132,42,Female,2,5,12,0,"Spice,Beverage,Tobacco",Online,TikTok,iOS,9.5,0,0.68,False,5,0.72,Vanilla Swirl,Spicy,40.6,5,6.0,8.0,Happy,False,0.15,True,False,38,Rising,Maintain,IN,True
1133,42,Other,4,4,11,1,Tobacco,Retail,Instagram,Android,35.8,0,0.7,False,6,0.86,Pineapple Freeze,Menthol,50.0,4,8.4,6.0,LowEnergy,True,0.11,False,False,56,Stable,Maintain,US,False
1134,52,Male,5,4,13,1,Dessert,Online,Instagram,Android,20.3,1,0.62,False,21,0.53,Blueberry Muffin,Spicy,50.0,5,7.7,5.9,Anxious,False,0.38,False,False,55,Rising,Maintain,PH,False
1135,20,Male,1,5,6,1,"Menthol,Spice",Retail,Website,iOS,24.1,1,0.47,True,19,0.58,Spicy Guava,Fruity,31.3,1,6.1,7.7,Happy,False,0.35,False,False,41,Rising,Maintain,IN,False
1136,54,Male,5,5,8,0,"Tobacco,Beverage",Retail,Instagram,iOS,38.3,0,0.86,True,4,0.37,Mint Chill,Spicy,36.0,6,4.3,4.0,Energetic,True,0.13,False,False,44,Stable,Maintain,AE,True
1137,47,Female,4,2,10,1,"Fruity,Menthol",Retail,Referral,Android,12.1,0,0.44,False,7,0.55,Custard Kunafa,Nutty,44.2,1,4.8,8.3,Happy,False,0.08,False,True,64,Rising,Maintain,US,False
1138,51,Male,1,5,12,0,Beverage,Retail,TikTok,iOS,11.0,2,0.8,False,4,0.22,Lychee Ice,Sweet,40.0,3,5.9,5.3,Anxious,False,0.12,False,False,45,Stable,Maintain,SG,False
1139,29,Male,1,2,1,0,Dessert,Online,TikTok,iOS,19.2,2,0.71,False,11,0.96,Mango Tango,Spicy,10.0,5,7.0,7.9,Anxious,True,0.28,False,False,54,Rising,Maintain,US,False
1140,36,Male,5,2,4,1,Fruity,Online,TikTok,Android,35.4,0,0.79,False,12,0.82,Peach Punch,Menthol,15.0,1,7.8,6.9,Energetic,False,0.24,False,False,54,Rising,Quit,IN,False
1141,54,Female,3,2,10,0,"Beverage,Menthol,Fruity",Lounge,Referral,Android,9.8,2,0.53,False,14,0.7,Peach Punch,Menthol,50.0,2,6.2,3.4,Happy,False,0.1,False,False,50,Rising,Maintain,IN,True
1142,34,Male,2,4,11,1,Menthol,Retail,TikTok,iOS,5.0,1,0.58,False,13,0.58,Citrus Pop,Spicy,50.0,1,5.4,6.5,LowEnergy,False,0.21,False,False,57,Declining,Reduce,PH,False
1143,27,Female,3,4,1,1,"Spice,Fruity",Lounge,Website,iOS,20.5,2,0.61,True,10,0.81,Strawberry Cream,Nutty,10.0,5,6.3,8.5,LowEnergy,True,0.18,False,False,45,Rising,Maintain,US,False
1144,29,Female,5,5,9,1,"Dessert,Tobacco",Retail,TikTok,iOS,30.5,1,0.53,False,18,0.55,Spicy Guava,Spicy,31.1,5,6.5,6.0,LowEnergy,False,0.13,False,True,43,Rising,Quit,IN,False
1145,33,Male,2,4,11,1,"Fruity,Beverage,Dessert",Online,Instagram,Desktop,37.0,0,0.63,False,16,0.37,Peach Punch,Fruity,50.0,6,8.1,6.2,Anxious,False,0.2,False,False,41,Stable,Maintain,AE,True
1146,41,Female,3,5,7,1,"Tobacco,Menthol,Dessert",Online,Referral,Android,20.4,0,0.84,True,5,0.24,Mango Tango,Nutty,23.6,1,8.0,5.3,Happy,False,0.18,False,False,59,Stable,Maintain,AE,False
1147,36,Male,2,4,7,0,Beverage,Retail,Website,Android,20.9,0,0.41,False,8,0.68,Custard Kunafa,Spicy,25.0,5,5.3,8.3,LowEnergy,False,0.34,False,False,42,Rising,Maintain,US,False
1148,25,Female,1,1,12,1,Beverage,Online,Website,iOS,36.5,2,0.5,False,14,0.94,Choco Hazelnut,Sweet,43.6,5,7.0,5.8,Happy,False,0.37,False,False,60,Declining,Maintain,PH,False
1149,48,Female,3,1,5,0,"Fruity,Beverage",Online,Referral,Android,6.3,1,0.49,True,5,0.24,Mint Chill,Nutty,23.4,6,5.5,9.2,Energetic,True,0.28,False,False,56,Declining,Quit,US,False
1150,38,Female,2,5,7,0,Fruity,Retail,Referral,iOS,21.1,0,0.59,True,24,0.26,Mango Tango,Spicy,37.5,6,5.5,8.2,LowEnergy,True,0.33,False,False,57,Stable,Maintain,PH,False
1151,34,Male,2,4,12,1,"Tobacco,Fruity",Online,Website,Android,26.9,0,0.58,False,8,0.49,Lychee Ice,Sweet,47.3,6,7.7,8.5,Happy,False,0.12,False,False,58,Stable,Quit,AE,True
1152,40,Male,2,4,2,1,"Dessert,Beverage",Online,Referral,Desktop,29.5,1,0.72,False,6,0.83,Mint Chill,Spicy,10.0,6,6.3,6.6,Anxious,False,0.13,False,True,54,Declining,Quit,IN,False
1153,54,Male,3,2,14,1,"Dessert,Spice,Beverage",Retail,Website,Android,19.9,1,0.61,True,16,0.36,Strawberry Cream,Fruity,50.0,2,7.3,5.8,Energetic,False,0.41,False,False,53,Stable,Maintain,SG,False
1154,33,Male,4,3,13,0,Menthol,Retail,Website,Desktop,25.3,1,0.65,True,4,0.33,Mint Chill,Menthol,50.0,3,7.1,7.2,Energetic,False,0.21,True,False,50,Declining,Maintain,IN,True
1155,23,Male,3,5,4,1,"Tobacco,Dessert,Beverage",Online,Website,Android,5.0,0,0.66,False,12,0.66,Spicy Guava,Spicy,14.7,5,6.4,8.8,Energetic,False,0.51,False,True,53,Rising,Quit,AE,False
1156,25,Male,5,3,14,0,Dessert,Retail,Website,iOS,18.4,0,0.64,False,11,0.58,Tobacco Twist,Nutty,50.0,4,6.9,9.2,Energetic,True,0.45,False,False,60,Stable,Maintain,AE,True
1157,42,Male,3,3,14,1,"Dessert,Beverage",Retail,Instagram,Desktop,29.5,1,0.71,False,3,0.15,Blueberry Muffin,Spicy,50.0,6,6.7,3.7,Anxious,False,0.32,False,False,42,Declining,Reduce,IN,True
1158,35,Male,2,5,7,1,"Menthol,Fruity",Online,Referral,iOS,15.2,2,0.58,True,12,0.17,Rose Milk,Spicy,41.0,3,5.1,10.0,Anxious,True,0.17,False,False,57,Rising,Quit,IN,True
1159,42,Female,1,4,3,1,"Fruity,Dessert",Online,Referral,Android,25.6,1,0.85,False,5,0.68,Strawberry Cream,Spicy,17.9,6,7.1,6.9,LowEnergy,True,0.02,False,False,46,Rising,Reduce,AE,False
1160,29,Male,3,5,2,0,"Menthol,Beverage",Online,Instagram,iOS,29.5,0,0.98,False,6,0.52,Vanilla Swirl,Spicy,10.8,3,5.7,7.7,Anxious,False,0.19,False,True,48,Stable,Reduce,IN,False
1161,32,Male,3,3,10,0,"Dessert,Menthol,Spice",Online,Referral,iOS,21.6,0,0.71,False,19,0.97,Berry Blast,Nutty,35.6,4,5.2,5.2,Anxious,False,0.25,True,False,52,Declining,Quit,SG,False
1162,43,Male,2,4,2,0,"Fruity,Spice,Menthol",Online,Instagram,Android,26.7,1,0.63,False,18,0.71,Strawberry Cream,Nutty,10.0,1,7.5,5.1,Energetic,True,0.12,False,False,51,Rising,Reduce,SG,False
1163,43,Male,1,1,13,1,"Dessert,Fruity,Spice",Lounge,TikTok,iOS,15.4,0,0.69,False,16,0.11,Mint Chill,Spicy,50.0,2,5.8,4.3,Anxious,False,0.1,False,False,63,Declining,Maintain,US,False
1164,49,Other,1,5,1,1,Tobacco,Retail,Website,Android,22.9,1,0.43,False,23,0.53,Lychee Ice,Menthol,10.0,5,7.8,9.1,Energetic,True,0.44,False,False,46,Stable,Maintain,SG,False
1165,27,Male,5,5,5,0,"Spice,Tobacco,Dessert",Retail,Instagram,Android,31.1,2,0.63,False,11,0.47,Spicy Guava,Spicy,29.3,1,7.8,5.5,Happy,False,0.16,True,True,46,Declining,Reduce,AE,False
1166,33,Female,3,4,12,1,"Dessert,Menthol",Lounge,Referral,iOS,26.6,0,0.49,False,5,0.2,Strawberry Cream,Nutty,50.0,4,5.9,6.4,Happy,True,0.19,False,False,58,Stable,Quit,AE,True
1167,24,Other,1,1,6,1,Menthol,Retail,Referral,iOS,19.1,0,0.68,False,9,0.93,Spicy Guava,Fruity,31.0,2,7.8,6.0,Happy,False,0.4,False,False,53,Stable,Reduce,US,False
1168,34,Female,1,1,6,1,Tobacco,Online,TikTok,Android,27.2,2,0.49,False,3,0.82,Mango Tango,Spicy,21.3,2,6.0,5.0,Happy,False,0.42,False,False,51,Declining,Reduce,PH,False
1169,40,Female,4,4,9,1,Beverage,Online,Instagram,iOS,32.1,2,0.55,False,8,0.31,Mango Tango,Spicy,50.0,2,6.4,6.2,Happy,False,0.54,False,False,51,Rising,Maintain,US,False
1170,43,Female,4,2,4,1,Tobacco,Retail,Instagram,Android,5.0,0,0.32,True,6,0.33,Peach Punch,Spicy,21.9,4,7.1,6.6,Happy,True,0.59,True,False,42,Declining,Quit,PH,False
1171,38,Other,1,5,1,0,"Tobacco,Dessert",Online,Website,Android,36.6,1,0.42,False,4,0.13,Citrus Pop,Spicy,10.0,6,8.9,8.4,Happy,True,0.33,False,False,49,Rising,Maintain,PH,False
1172,39,Female,5,5,6,0,"Dessert,Tobacco,Menthol",Online,Referral,Desktop,21.6,0,0.65,True,12,0.37,Mint Chill,Sweet,33.7,6,7.6,4.9,Energetic,False,0.29,False,False,52,Rising,Reduce,IN,False
1173,24,Male,1,3,5,0,"Fruity,Spice",Retail,Website,Android,29.3,1,0.47,False,12,0.63,Rose Milk,Spicy,19.1,6,6.4,5.6,Energetic,False,0.46,False,False,59,Stable,Quit,SG,False
1174,31,Female,2,4,10,1,"Dessert,Tobacco",Lounge,Instagram,Android,37.0,2,0.76,True,21,0.48,Peach Punch,Nutty,32.4,1,6.6,7.3,Energetic,True,0.27,False,False,52,Rising,Maintain,PH,False
1175,32,Male,3,3,6,1,"Menthol,Fruity,Dessert",Online,Website,Android,11.3,1,0.46,False,16,0.97,Peach Punch,Nutty,29.8,5,4.6,6.6,Energetic,False,0.16,False,False,56,Stable,Quit,IN,False
1176,24,Female,5,3,3,1,Fruity,Retail,TikTok,iOS,17.9,0,0.67,False,10,0.15,Vanilla Swirl,Sweet,14.9,2,7.7,6.6,Anxious,False,0.58,False,True,43,Stable,Quit,US,False
